"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
52.896,2.5318708,0.15989965,2.246144,0.14725724,-0.2857268,-0.44562645,-0.13846956
52.8918,2.6083975,0.15855925,2.319174,0.1467689,-0.2892235,-0.44778275,-0.1424546
52.8876,2.4299066,0.34977537,2.1573184,0.32899684,-0.2725882,-0.62236357,0.0564086400000001
52.8835,2.3796847,0.05226353,2.1085873,0.046541993,-0.2710974,-0.32336093,-0.224555407
52.8793,2.2618086,0.15526229,2.0015128,0.14181857,-0.2602958,-0.41555809,-0.11847723
52.8751,2.3826723,0.08616222,2.1122534,0.08009457,-0.2704189,-0.35658112,-0.19032433
52.871,2.381917,0.12126953,2.110863,0.11117157,-0.271054,-0.39232353,-0.15988243
52.8668,2.36102,0.06464172,2.0913906,0.0584383,-0.2696294,-0.33427112,-0.2111911
52.8626,2.4074016,0.021381956,2.1318827,0.021203142,-0.2755189,-0.296900856,-0.254315758
52.8584,2.4294808,0.052500363,2.1554642,0.04816973,-0.2740166,-0.326516963,-0.22584687
52.8543,2.4265192,0.084793955,2.1497219,0.07907092,-0.2767973,-0.361591255,-0.19772638
52.8501,2.4126272,0.060788408,2.1385353,0.05625613,-0.2740919,-0.334880308,-0.21783577
52.8459,2.3897812,0.090697736,2.118965,0.084515244,-0.2708162,-0.361513936,-0.186300956
52.8418,2.336475,0.042078972,2.0646281,0.03727877,-0.2718469,-0.313925872,-0.23456813
52.8334,2.3166673,0.008580311,2.0483656,0.007574969,-0.2683017,-0.276882011,-0.260726731
52.8292,2.3977885,0.23763007,2.124126,0.21907447,-0.2736625,-0.51129257,-0.0545880299999999
52.8251,2.3737402,0.34829175,2.1027818,0.32045758,-0.2709584,-0.61925015,0.04949918
52.8209,2.6337137,0.19055854,2.351023,0.18093717,-0.2826907,-0.47324924,-0.10175353
52.8167,2.2497275,0.14433649,1.9911699,0.1315429,-0.2585576,-0.40289409,-0.1270147
52.8126,2.5880983,0.18764046,2.3239143,0.19105493,-0.264184,-0.45182446,-0.0731290699999997
52.8084,2.3827715,0.21658848,2.110729,0.20358603,-0.2720425,-0.48863098,-0.06845647
52.8042,2.5560033,0.35973862,2.2689552,0.33250147,-0.2870481,-0.64678672,0.0454533700000002
52.8,2.505249,0.2899164,2.2219245,0.26750532,-0.2833245,-0.5732409,-0.01581918
52.7959,2.3306596,0.2467526,2.0607772,0.22850604,-0.2698824,-0.516635,-0.0413763600000002
52.7917,2.251572,0.13710861,1.9908243,0.1363824,-0.2607477,-0.39785631,-0.1243653
52.7875,2.292235,0.19378799,2.035603,0.19642012,-0.256632,-0.45041999,-0.0602118799999997
52.7834,2.557977,0.2783087,2.2716293,0.2575069,-0.2863477,-0.5646564,-0.0288408000000003
52.7792,2.3578238,0.18391864,2.0992968,0.18753755,-0.258527,-0.44244564,-0.07098945
52.775,2.2195327,0.041523334,1.9584064,0.038638238,-0.2611263,-0.302649634,-0.222488062
52.7708,2.3570573,0.15266769,2.0863855,0.14241706,-0.2706718,-0.42333949,-0.12825474
52.7667,2.253035,0.041817725,1.988683,0.038649436,-0.264352,-0.306169725,-0.225702564
52.7625,2.2265854,0.058574624,1.9647658,0.05394433,-0.2618196,-0.320394224,-0.20787527
52.7583,2.408724,0.26264113,2.1330576,0.24333407,-0.2756664,-0.53830753,-0.03233233
52.7542,2.3796632,0.23723894,2.1058981,0.21997811,-0.2737651,-0.51100404,-0.0537869899999999
52.75,2.7183495,0.033506155,2.4165456,0.0298872,-0.3018039,-0.335310055,-0.2719167
52.7458,2.4168978,0.23687473,2.1377861,0.2182572,-0.2791117,-0.51598643,-0.0608545000000001
52.7416,2.32085,0.27340674,2.049516,0.2524164,-0.271334,-0.54474074,-0.0189176
52.7375,2.3284743,0.1613926,2.055781,0.1489034,-0.2726933,-0.4340859,-0.1237899
52.7333,2.2535183,0,1.9861516,0,-0.2673667,-0.2673667,-0.2673667
52.7291,2.3428936,0.104080655,2.0702178,0.0982355,-0.2726758,-0.376756455,-0.1744403
52.725,2.2535183,0,1.9861516,0,-0.2673667,-0.2673667,-0.2673667
52.7208,2.414811,0.18419681,2.1369333,0.17049176,-0.2778777,-0.46207451,-0.10738594
52.7166,2.2528214,0.007502675,1.9872086,0.0064345,-0.2656128,-0.273115475,-0.2591783
52.7125,2.2535183,0,1.9861516,0,-0.2673667,-0.2673667,-0.2673667
52.7083,2.1078427,0.27253437,1.8565543,0.24245457,-0.2512884,-0.52382277,-0.00883382999999996
52.7041,2.3446558,0.16643092,2.069621,0.15300336,-0.2750348,-0.44146572,-0.12203144
52.6999,2.2548194,0.32220668,1.9900581,0.290054,-0.2647613,-0.58696798,0.0252926999999998
52.6958,2.3252792,0.0565405,2.0533326,0.051306594,-0.2719466,-0.3284871,-0.220640006
52.6916,2.3191807,0.13087763,2.0475636,0.12014762,-0.2716171,-0.40249473,-0.15146948
52.6874,2.2997034,0.08952531,2.0298069,0.08185199,-0.2698965,-0.35942181,-0.18804451
52.6833,2.4052904,0.09153989,2.126491,0.08548312,-0.2787994,-0.37033929,-0.19331628
52.6791,2.0342522,0.36321586,1.792948,0.32497874,-0.2413042,-0.60452006,0.0836745399999999
52.6749,2.2503207,0.0070735896,1.9850637,0.006066505,-0.265257,-0.2723305896,-0.259190495
52.6707,2.2832887,0.3456713,2.0200925,0.3204525,-0.2631962,-0.6088675,0.0572563000000001
52.6666,1.9324273,0.54696316,1.7004418,0.496162,-0.2319855,-0.77894866,0.2641765
52.6624,2.047291,0.29726163,1.8067011,0.2694208,-0.2405899,-0.53785153,0.0288309
52.6541,2.470941,0.10771755,2.1911297,0.093832895,-0.2798113,-0.38752885,-0.185978405
52.6499,2.2378097,0.24957111,1.9745688,0.2286081,-0.2632409,-0.51281201,-0.0346328000000002
52.6457,2.4056091,0.12070835,2.1337686,0.10452068,-0.2718405,-0.39254885,-0.16731982
52.6415,2.4667497,0.057785198,2.1867764,0.05244698,-0.2799733,-0.337758498,-0.22752632
52.6374,2.2641532,0.20798026,2.001414,0.19095737,-0.2627392,-0.47071946,-0.07178183
52.6332,2.3031616,0.20611435,2.0349665,0.18993221,-0.2681951,-0.47430945,-0.0782628900000003
52.629,2.4370363,0.18912683,2.1593237,0.17211105,-0.2777126,-0.46683943,-0.10560155
52.6249,2.5462286,0,2.258692,0,-0.2875366,-0.2875366,-0.2875366
52.6207,2.2585533,0.2563457,1.9949715,0.23363492,-0.2635818,-0.5199275,-0.0299468800000001
52.6165,2.585679,0.039585944,2.297947,0.039383378,-0.287732,-0.327317944,-0.248348622
52.6123,2.5422325,0.015914798,2.2548454,0.016556263,-0.2873871,-0.303301898,-0.270830837
52.6082,2.542396,0.10577149,2.258588,0.09600151,-0.283808,-0.38957949,-0.18780649
52.604,2.494249,0.15174255,2.2172143,0.13696778,-0.2770347,-0.42877725,-0.14006692
52.5998,2.368654,0.13527972,2.1037464,0.12099142,-0.2649076,-0.40018732,-0.14391618
52.5957,2.3571317,0.10284169,2.092423,0.08984107,-0.2647087,-0.36755039,-0.17486763
52.5915,2.3222334,0.091445655,2.0620255,0.080288775,-0.2602079,-0.351653555,-0.179919125
52.5873,2.2530153,0.4972828,1.9972997,0.45126468,-0.2557156,-0.7529984,0.19554908
52.5831,2.1028757,0.094230145,1.8534646,0.085960045,-0.2494111,-0.343641245,-0.163451055
52.579,2.2051528,0.2593845,1.9461676,0.24087247,-0.2589852,-0.5183697,-0.0181127299999999
52.5748,2.111341,0.11704777,1.8628955,0.10843368,-0.2484455,-0.36549327,-0.14001182
52.5706,2.9524627,0.44529876,2.6766105,0.4291431,-0.2758522,-0.72115096,0.1532909
52.5665,2.0618653,0,1.8183242,0,-0.2435411,-0.2435411,-0.2435411
52.5623,2.0208178,0.042863727,1.780508,0.03603691,-0.2403098,-0.283173527,-0.20427289
52.5539,2.285612,0.052702427,2.0195587,0.047012568,-0.2660533,-0.318755727,-0.219040732
52.5498,2.2354727,0.062471777,1.9752113,0.055423714,-0.2602614,-0.322733177,-0.204837686
52.5456,2.1649587,0.05661445,1.907743,0.05403521,-0.2572157,-0.31383015,-0.20318049
52.5414,2.0981956,0.13684466,1.8516006,0.124079086,-0.246595,-0.38343966,-0.122515914
52.5373,2.1108627,0.010732835,1.8568745,0.00942145,-0.2539882,-0.264721035,-0.24456675
52.5206,2.3108325,0,2.0472615,0,-0.263571,-0.263571,-0.263571
52.5164,2.4883394,0.24867833,2.2100215,0.23082614,-0.2783179,-0.52699623,-0.0474917600000002
52.5122,2.1323135,0.14184536,1.8842376,0.12878859,-0.2480759,-0.38992126,-0.11928731
52.5081,2.2450483,0.05645208,1.9857594,0.05247222,-0.2592889,-0.31574098,-0.20681668
52.5039,2.1853335,0,1.9308637,0,-0.2544698,-0.2544698,-0.2544698
52.4997,1.9302877,0.23164856,1.6956693,0.21006322,-0.2346184,-0.46626696,-0.02455518
52.4955,2.1619363,0,1.9057325,0,-0.2562038,-0.2562038,-0.2562038
52.4914,2.105189,0.06950066,1.8546603,0.06255061,-0.2505287,-0.32002936,-0.18797809
52.4872,2.1619363,0,1.9057325,0,-0.2562038,-0.2562038,-0.2562038
52.483,2.1619363,0,1.9057325,0,-0.2562038,-0.2562038,-0.2562038
52.4747,2.1300974,0.031839013,1.8769608,0.028771818,-0.2531366,-0.284975613,-0.224364782
52.4705,2.2275853,0.12932706,1.9679836,0.11979473,-0.2596017,-0.38892876,-0.13980697
52.4664,1.856996,0.07241137,1.6320518,0.060694385,-0.2249442,-0.29735557,-0.164249815
52.458,2.0829427,0.16350994,1.8367674,0.14910269,-0.2461753,-0.40968524,-0.0970726099999998
52.4538,2.2248123,0.2570325,1.9668368,0.23406427,-0.2579755,-0.515008,-0.0239112299999999
52.4455,2.1619363,0,1.9057325,0,-0.2562038,-0.2562038,-0.2562038
52.4413,1.9173168,0.10280893,1.6848055,0.09277135,-0.2325113,-0.33532023,-0.13973995
52.4372,1.8938881,0.0611372,1.664299,0.053812563,-0.2295891,-0.2907263,-0.175776537
52.433,1.6513332,0,1.4483311,0,-0.2030021,-0.2030021,-0.2030021
52.4288,2.5534587,0.1965462,2.266796,0.17901789,-0.2866627,-0.4832089,-0.10764481
52.4246,1.7768563,0,1.5582534,0,-0.2186029,-0.2186029,-0.2186029
52.4163,2.3084476,0.28860673,2.0421035,0.27217147,-0.2663441,-0.55495083,0.00582737000000005
52.4121,2.5358298,0.42069548,2.2610738,0.39152423,-0.274756,-0.69545148,0.11676823
52.408,2.6429746,0.41388088,2.3662076,0.39339343,-0.276767,-0.69064788,0.11662643
52.3996,2.360458,0.4718521,2.1044989,0.44608107,-0.2559591,-0.7278112,0.19012197
52.3954,2.7836537,0.076937154,2.5151575,0.061052866,-0.2684962,-0.345433354,-0.207443334
52.3913,2.6618469,0.19214098,2.3842254,0.19118996,-0.2776215,-0.46976248,-0.08643154
