"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
2.5458,20.134771,3.0196648,20.046726,3.1288822,-0.088045000000001,-3.1077098,3.0408372
2.5416,20.877941,3.741416,20.866323,3.8694787,-0.0116179999999986,-3.753034,3.8578607
2.5374,21.442448,2.4865088,21.325146,2.6367526,-0.117301999999999,-2.6038108,2.5194506
2.5333,21.267673,3.8514988,21.222584,3.96799,-0.0450889999999973,-3.8965878,3.922901
2.5291,20.25104,4.3298645,20.107965,4.5147276,-0.143075,-4.4729395,4.3716526
2.5249,19.344088,4.387168,19.167574,4.515999,-0.176514000000001,-4.563682,4.339485
2.5207,20.782751,3.528074,20.572615,3.6690211,-0.210136000000002,-3.73821,3.4588851
2.5166,20.721684,4.07862,20.459063,4.2139015,-0.262620999999999,-4.341241,3.9512805
2.5124,20.353918,3.150981,20.060734,3.3705692,-0.293184,-3.444165,3.0773852
2.5082,20.318851,3.5468278,20.01028,3.7255867,-0.308570999999997,-3.8553988,3.4170157
2.5041,20.948982,4.6134357,20.702324,4.725142,-0.246658,-4.8600937,4.478484
2.4999,20.199095,6.984955,20.111797,7.188987,-0.0872980000000005,-7.072253,7.101689
2.4957,19.823093,6.5360985,19.656364,6.7662163,-0.166729,-6.7028275,6.5994873
2.4915,20.54324,5.9541326,20.3249,6.187831,-0.218340000000001,-6.1724726,5.969491
2.4874,22.745415,5.479693,22.622684,5.6985364,-0.122731000000002,-5.602424,5.5758054
2.4832,20.368576,6.2953353,20.235846,6.492548,-0.132730000000002,-6.4280653,6.359818
2.479,17.96488,5.994232,17.707928,6.169803,-0.256952000000002,-6.251184,5.912851
2.4749,19.41635,5.7522087,19.151064,5.9587326,-0.265286,-6.0174947,5.6934466
2.4707,18.81937,6.098396,18.565212,6.338994,-0.254158,-6.352554,6.084836
2.4665,17.774117,5.417999,17.513336,5.6548104,-0.260781000000001,-5.67878,5.3940294
2.4624,18.269512,5.562323,17.991358,5.725484,-0.278153999999997,-5.840477,5.44733
2.4582,16.768082,5.363529,16.446346,5.50895,-0.321736000000001,-5.685265,5.187214
2.454,16.93084,6.913695,16.701223,7.0970764,-0.229617000000001,-7.143312,6.8674594
2.4498,16.829882,6.1464887,16.55327,6.30301,-0.276612,-6.4231007,6.026398
2.4457,17.087221,6.428992,16.779837,6.5796037,-0.307383999999999,-6.736376,6.2722197
2.4415,18.037378,5.7514486,17.666021,5.904464,-0.371357,-6.1228056,5.533107
2.4373,18.398746,6.06909,18.140224,6.24507,-0.258521999999999,-6.327612,5.986548
2.4332,19.729033,6.526567,19.640135,6.6409516,-0.0888980000000004,-6.615465,6.5520536
2.429,20.835344,4.244072,20.68953,4.369248,-0.145813999999998,-4.389886,4.223434
2.4248,20.159008,4.5895424,19.959505,4.721638,-0.199503,-4.7890454,4.522135
2.4206,18.596062,5.8872147,18.334963,5.900792,-0.261099000000002,-6.1483137,5.639693
2.4165,15.821064,4.0523243,15.397602,4.178215,-0.423462000000001,-4.4757863,3.754753
2.4123,16.243998,3.944095,15.788616,4.1084747,-0.455382000000002,-4.399477,3.6530927
2.4081,16.713617,4.3343234,16.3135,4.471982,-0.400116999999998,-4.7344404,4.071865
2.404,16.85644,3.5391996,16.477926,3.772349,-0.378513999999999,-3.9177136,3.393835
2.3998,18.386745,4.224752,18.091572,4.4867043,-0.295173000000002,-4.519925,4.1915313
2.3956,18.134663,3.410383,17.769081,3.6402953,-0.365582,-3.775965,3.2747133
2.3914,17.630756,3.5190854,17.268303,3.61867,-0.362453000000002,-3.8815384,3.256217
2.3873,17.841673,2.5537412,17.5197,2.8608236,-0.321973,-2.8757142,2.5388506
2.3831,17.901869,2.9370468,17.637007,3.2205045,-0.264862000000001,-3.2019088,2.9556425
2.3789,17.075706,3.9931028,16.749475,4.1666703,-0.326231,-4.3193338,3.8404393
2.3748,16.027071,4.208815,15.77651,4.3896766,-0.250560999999999,-4.459376,4.1391156
2.3706,17.357971,3.61947,16.954395,3.810133,-0.403575999999997,-4.023046,3.406557
2.3664,18.521183,4.793975,18.21829,4.974749,-0.302893000000001,-5.096868,4.671856
2.3622,18.680086,5.211774,18.424667,5.35103,-0.255419,-5.467193,5.095611
2.3581,15.987043,5.3209624,15.767007,5.3864164,-0.220036,-5.5409984,5.1663804
2.3539,14.846702,5.394496,14.549447,5.375337,-0.297255,-5.691751,5.078082
2.3497,15.281013,5.4865084,15.057151,5.5359845,-0.223862,-5.7103704,5.3121225
2.3456,14.721044,4.227965,14.431291,4.306419,-0.289752999999999,-4.517718,4.016666
2.3414,15.379314,4.6436934,15.181098,4.785176,-0.198216,-4.8419094,4.58696
2.3372,14.714554,4.116314,14.524377,4.2158885,-0.190177,-4.306491,4.0257115
2.333,17.671867,3.87351,17.304474,3.850884,-0.367393,-4.240903,3.483491
2.3289,17.942694,2.927641,17.530478,2.9170012,-0.412216000000001,-3.339857,2.5047852
2.3247,17.464449,4.0797896,17.243746,4.1583133,-0.220702999999997,-4.3004926,3.9376103
2.3205,17.904104,3.9978778,17.63328,4.088153,-0.270824000000001,-4.2687018,3.817329
2.3164,17.925192,3.1346242,17.66023,3.2314718,-0.264962000000001,-3.3995862,2.9665098
2.3122,16.647255,6.8347178,16.652693,6.8825483,0.00543799999999806,-6.8771103,6.8401558
2.308,16.721523,6.9815755,16.707996,7.045938,-0.0135269999999998,-6.9951025,7.032411
2.3038,16.458061,5.9078746,16.382074,5.965313,-0.0759870000000014,-5.9838616,5.889326
2.2997,16.788176,6.0326576,16.71361,6.0801306,-0.0745660000000008,-6.1072236,6.0055646
2.2955,17.431688,5.7300406,17.404184,5.8343215,-0.0275040000000004,-5.7575446,5.8068175
2.2913,18.754488,5.494874,18.619896,5.504989,-0.134591999999998,-5.629466,5.370397
2.2872,18.2698,5.835087,18.03558,5.808562,-0.234220000000001,-6.069307,5.574342
2.283,18.673172,5.403662,18.519676,5.46305,-0.153496000000001,-5.557158,5.309554
2.2788,20.483496,5.089243,20.323984,5.235551,-0.159511999999999,-5.248755,5.076039
2.2746,19.798069,4.914471,19.608835,5.045004,-0.189234000000003,-5.103705,4.85577
2.2705,19.27392,4.6030526,18.993261,4.6320705,-0.280659,-4.8837116,4.3514115
2.2663,18.55627,5.001239,18.328592,4.9859295,-0.227678000000001,-5.228917,4.7582515
2.2621,19.540874,4.634814,19.43975,4.74165,-0.101123999999999,-4.735938,4.640526
2.258,18.778158,4.0462313,18.63162,4.0955834,-0.146538,-4.1927693,3.9490454
2.2538,19.518698,3.5377827,19.415886,3.612194,-0.102812,-3.6405947,3.509382
2.2496,20.257088,3.234274,19.950706,3.4325378,-0.306381999999999,-3.540656,3.1261558
2.2455,19.783447,3.119534,19.438211,3.2989788,-0.345236,-3.46477,2.9537428
2.2413,19.344563,2.96809,19.072298,3.06904,-0.272265000000001,-3.240355,2.796775
2.2371,19.370146,3.3519142,19.201763,3.3710952,-0.168382999999999,-3.5202972,3.2027122
2.2329,19.207182,2.695152,18.95094,2.7782578,-0.256242,-2.951394,2.5220158
2.2288,18.53934,2.6508398,18.357998,2.6913264,-0.181342000000001,-2.8321818,2.5099844
2.2246,18.44235,2.2319999,18.12364,2.3257961,-0.318709999999999,-2.5507099,2.0070861
2.2204,19.025618,2.7976515,18.734436,2.732749,-0.291182000000003,-3.0888335,2.441567
2.2163,19.194082,2.0481699,18.882305,2.1247602,-0.311777000000003,-2.3599469,1.8129832
2.2121,18.838919,2.5180736,18.658388,2.4238596,-0.180531000000002,-2.6986046,2.2433286
2.2079,19.769876,3.4323559,19.573689,3.3336725,-0.196186999999998,-3.6285429,3.1374855
2.2037,18.94368,1.9842601,18.613504,1.8404481,-0.330176000000002,-2.3144361,1.5102721
2.1996,18.709562,2.2463987,18.493528,1.9835033,-0.216033999999997,-2.4624327,1.7674693
2.1954,19.602472,2.8828146,19.564835,2.9227269,-0.0376370000000001,-2.9204516,2.8850899
2.1912,19.411652,2.801825,19.43989,2.841094,0.0282379999999982,-2.812856,2.830063
2.1871,19.729189,2.7512248,19.66199,2.762473,-0.0671990000000022,-2.8184238,2.695274
2.1829,21.539375,2.4661143,21.280342,2.645063,-0.259032999999999,-2.7251473,2.38603
2.1787,21.913317,2.3904152,21.640284,2.7212527,-0.273032999999998,-2.6634482,2.4482197
2.1745,21.054882,2.832999,20.977169,3.0633323,-0.0777129999999993,-2.910712,2.9856193
2.1704,21.6901,2.7702003,21.551022,2.9273102,-0.139078000000001,-2.9092783,2.7882322
2.1662,19.622019,2.6062436,19.439674,2.74435,-0.182345000000002,-2.7885886,2.562005
2.162,19.060673,2.6647239,18.810827,2.7162387,-0.249846000000002,-2.9145699,2.4663927
2.1579,19.227013,2.1173434,19.048592,2.206828,-0.178421,-2.2957644,2.028407
2.1537,20.185879,2.5330596,19.968082,2.8280666,-0.217797000000001,-2.7508566,2.6102696
2.1495,19.77924,3.0189383,19.66827,3.0849738,-0.110970000000002,-3.1299083,2.9740038
2.1453,20.451517,3.9656222,20.422646,3.969683,-0.0288709999999988,-3.9944932,3.940812
2.1412,18.385506,3.1700418,18.200653,3.283942,-0.184853,-3.3548948,3.099089
2.137,19.871954,3.197621,19.79379,3.269483,-0.0781639999999975,-3.275785,3.191319
2.1328,21.050182,3.4748642,21.058342,3.426524,0.00816000000000017,-3.418364,3.4830242
2.1287,18.702263,1.8306036,18.634748,1.9095554,-0.0675150000000002,-1.8981186,1.8420404
2.1245,18.80253,2.6129453,18.810286,2.7153115,0.00775600000000054,-2.7075555,2.6207013
2.1203,19.022432,2.988288,19.016434,3.1261837,-0.00599799999999817,-2.994286,3.1201857
2.1161,18.532146,1.3879786,18.731236,1.4126699,0.199089999999998,-1.2135799,1.5870686
2.112,18.408691,2.5017853,18.491028,2.5519361,0.082336999999999,-2.4695991,2.5841223
2.1078,18.809904,1.9762678,18.92076,2.0276568,0.110856000000002,-1.9168008,2.0871238
2.1036,18.6094,1.7768686,18.674257,1.9573238,0.0648569999999999,-1.8924668,1.8417256
2.0995,18.322592,1.5767145,18.437256,1.753482,0.114664000000001,-1.638818,1.6913785
2.0953,19.020157,2.0246713,19.182497,2.0702562,0.16234,-1.9079162,2.1870113
2.0911,19.717968,3.0157251,19.870262,3.1163623,0.152294000000001,-2.9640683,3.1680191
2.0869,19.048506,2.6534333,19.128237,2.590312,0.0797309999999989,-2.510581,2.7331643
2.0828,19.474876,4.41771,19.435684,4.302774,-0.0391919999999999,-4.456902,4.263582
2.0786,18.705832,2.5112462,18.694122,2.5279126,-0.0117100000000008,-2.5229562,2.5162026
2.0744,18.259869,3.3057725,18.241692,3.3627121,-0.0181769999999979,-3.3239495,3.3445351
2.0703,19.563025,3.0071285,19.486477,3.275706,-0.076547999999999,-3.0836765,3.199158
2.0661,21.39815,3.7936895,21.52471,3.908356,0.126559999999998,-3.781796,3.9202495
2.0619,20.374422,3.6956189,20.340359,3.6769948,-0.0340629999999997,-3.7296819,3.6429318
2.0577,21.172178,3.3527353,21.102724,3.4491665,-0.0694540000000003,-3.4221893,3.3797125
2.0536,20.440994,4.0707865,20.368526,4.1720014,-0.0724680000000006,-4.1432545,4.0995334
2.0494,20.399385,3.4069428,20.272566,3.466908,-0.126818999999998,-3.5337618,3.340089
2.0452,18.780935,3.5522308,18.804361,3.5646577,0.0234260000000006,-3.5412317,3.5756568
2.0411,18.142735,2.9821095,18.07873,2.9029431,-0.0640049999999981,-3.0461145,2.8389381
2.0369,18.042583,3.399767,17.922766,3.2753024,-0.119817000000001,-3.519584,3.1554854
2.0327,17.407663,3.2701237,17.366137,3.211707,-0.0415260000000011,-3.3116497,3.170181
2.0285,18.440472,3.4407277,18.310934,3.4413424,-0.129538,-3.5702657,3.3118044
2.0244,19.94564,3.5820785,19.786566,3.4748688,-0.159074,-3.7411525,3.3157948
2.0202,19.274357,3.9269185,19.031889,3.966686,-0.242467999999999,-4.1693865,3.724218
2.016,20.558947,3.3953326,20.2132,3.3522096,-0.345746999999999,-3.7410796,3.0064626
2.0119,19.830097,3.152976,19.526577,3.087448,-0.303519999999999,-3.456496,2.783928
2.0077,21.45642,3.4845488,21.22826,3.5583744,-0.228160000000003,-3.7127088,3.3302144
2.0035,18.564465,3.107736,18.364035,3.0638323,-0.200429999999997,-3.308166,2.8634023
1.9994,19.675161,1.7693967,19.438456,1.7193416,-0.236705000000001,-2.0061017,1.4826366
1.9952,19.217546,1.5528417,18.93887,1.412854,-0.278675999999997,-1.8315177,1.134178
1.991,19.380651,1.7007301,19.018454,1.6239792,-0.362197000000002,-2.0629271,1.2617822
1.9868,19.481411,2.003111,19.21535,1.8544295,-0.266061000000001,-2.269172,1.5883685
1.9827,19.55079,1.9998741,19.501621,1.6975707,-0.0491689999999991,-2.0490431,1.6484017
