"Latitude","c3_yld","c3_sd_yld","c4_yld","c4_sd_yld","diff","sd_min","sd_max"
52.9836,2.0433493,0.024951445,1.6884836,0.020618185,-0.3548657,-0.379817145,-0.334247515
52.9794,2.038277,0.025002945,1.6842923,0.020660741,-0.3539847,-0.378987645,-0.333323959
52.9752,2.0513196,0.02268429,1.6950697,0.01874476,-0.3562499,-0.37893419,-0.33750514
52.9711,2.0154526,0,1.6654316,1.1920929e-07,-0.350021,-0.350021,-0.35002088079071
52.9669,2.054844,0.0259601,1.6975611,0.020910857,-0.3572829,-0.383243,-0.336372043
52.9627,2.0694344,0.056197453,1.7106779,0.04766554,-0.3587565,-0.414953953,-0.31109096
52.9585,2.0435562,0.039744366,1.6922613,0.037942953,-0.3512949,-0.391039266,-0.313351947
52.9544,2.0651388,0.055354897,1.7065047,0.04629447,-0.3586341,-0.413988997,-0.31233963
52.9502,2.0568097,0.05160509,1.6992922,0.043095972,-0.3575175,-0.40912259,-0.314421528
52.946,2.0433123,0.051944595,1.6883636,0.043454304,-0.3549487,-0.406893295,-0.311494396
52.9419,2.023319,0.050540064,1.6734823,0.04300288,-0.3498367,-0.400376764,-0.30683382
52.9377,2.0190384,0.053944048,1.669119,0.044805493,-0.3499194,-0.403863448,-0.305113907
52.9335,1.9984728,0.03029595,1.6534481,0.023506189,-0.3450247,-0.37532065,-0.321518511
52.9294,2.0478153,0.05785424,1.6930021,0.04853786,-0.3548132,-0.41266744,-0.30627534
52.9252,2.0414822,0.04849982,1.6866587,0.041113634,-0.3548235,-0.40332332,-0.313709866
52.921,2.038367,0.05431707,1.6846066,0.04539422,-0.3537604,-0.40807747,-0.30836618
52.9168,2.067384,0.12318802,1.7089245,0.10511284,-0.3584595,-0.48164752,-0.25334666
52.9127,2.020899,0.10451896,1.6687781,0.089463755,-0.3521209,-0.45663986,-0.262657145
52.9085,2.067558,0.118820354,1.707949,0.101137005,-0.359609,-0.478429354,-0.258471995
52.9043,2.1103995,0.025180072,1.7454158,0.020825297,-0.3649837,-0.390163772,-0.344158403
52.9002,2.2056968,0.14816262,1.8254482,0.12523377,-0.3802486,-0.52841122,-0.25501483
52.896,2.1718132,0.19568744,1.7961318,0.16586703,-0.3756814,-0.57136884,-0.20981437
52.8918,1.9459957,0.24688897,1.6042677,0.20986183,-0.341728,-0.58861697,-0.13186617
52.8876,2.1259456,0.23899482,1.7596506,0.20353085,-0.366295,-0.60528982,-0.16276415
52.8835,2.0230737,0.15752019,1.671784,0.13268308,-0.3512897,-0.50880989,-0.21860662
52.8793,1.8071874,0.20890802,1.4889079,0.17707373,-0.3182795,-0.52718752,-0.14120577
